id,host_total_listings_count,longitude,accommodates,price,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
21785328,10,-122.41302814176817,1,$140.00,1125,127,5,96,10,9,10,10,10,9,10,0.92
21786000,2,-122.43679880847017,6,$595.00,365,361,0,,,,,,,,2,
21786112,1,-122.4286673264183,6,$350.00,5,45,6,97,9,9,9,10,10,9,1,1.07
21786174,89,-122.41060828032343,2,$75.00,150,76,2,90,9,9,10,10,9,9,86,0.28
21786546,2,-122.47908268539365,2,$90.00,90,269,0,,,,,,,,2,
21790140,2,-122.41397436197998,2,$99.00,1125,4,97,96,10,10,10,10,10,9,2,10.94
21790309,2,-122.41488305791793,2,$99.00,1125,8,81,95,10,10,10,10,10,9,2,9.1
21797946,1,-122.43110279547882,4,$299.00,99,112,26,96,10,10,10,10,10,9,1,3.1
21798246,89,-122.4116601383257,2,$78.00,150,83,0,,,,,,,,86,
21799501,1,-122.49102649609436,4,$200.00,365,90,13,98,10,10,10,10,10,9,1,1.64
21799941,1,-122.43062276311028,2,$200.00,14,1,11,100,10,10,9,10,10,9,1,1.47
21804276,2,-122.41882561060147,3,$81.00,120,133,1,100,10,10,10,10,10,10,2,0.29
21812815,1,-122.48020083065911,2,$95.00,15,45,52,93,10,10,10,10,10,9,1,6.19
21813189,11,-122.43704365081959,4,$120.00,1125,249,1,100,10,10,10,10,10,10,6,0.12
21813781,3,-122.41584672085358,6,$160.00,1125,219,0,,,,,,,,3,
21815606,1,-122.42584459934076,2,$120.00,1125,365,0,,,,,,,,1,
21817055,6,-122.47594988356391,2,$100.00,1125,0,28,100,10,10,10,10,10,10,5,2.99
21826533,1,-122.43623525565958,6,$270.00,120,364,0,,,,,,,,1,
21827349,32,-122.45028441125736,2,$124.00,1125,365,0,,,,,,,,32,
21836147,1,-122.42039897047698,3,$99.00,1125,88,1,,,,,,,,1,0.15
21836601,1,-122.43130196097692,2,$175.00,365,1,45,95,10,10,10,10,10,9,1,5.09
21837830,1,-122.46782135279578,3,$125.00,27,163,17,95,10,10,10,10,9,10,1,2.19
21847778,2,-122.4098454545807,3,$120.00,1125,37,81,99,10,10,10,10,10,10,2,10.43
21863110,2,-122.41557208954336,2,$70.00,1125,0,10,100,10,9,10,10,10,9,2,1.07
21866860,1,-122.42327504461153,2,$99.00,7,0,26,99,10,10,10,10,10,10,1,4.29
21868817,1,-122.42589521257362,2,$200.00,90,217,3,100,10,10,10,9,10,10,1,0.36
21878322,355,-122.43628007420692,4,$233.00,1125,224,1,100,10,10,10,10,10,10,156,0.3
21880287,3,-122.41672112765785,2,$75.00,14,32,70,100,10,10,10,10,10,10,3,7.45
21880724,3,-122.42725063780081,4,$180.00,24,0,8,100,10,10,10,10,10,10,2,0.92
21885572,9,-122.44465415795442,9,$290.00,180,0,2,100,10,8,10,10,9,10,3,0.37
21892811,1,-122.42249230898346,4,$625.00,1125,0,0,,,,,,,,1,
21895031,1,-122.42293794384557,2,$90.00,61,365,0,,,,,,,,1,
21909473,1,-122.42501124845374,2,$210.00,29,287,14,97,10,10,10,10,10,10,1,1.53
21911065,2,-122.44654415292732,2,$200.00,28,2,0,,,,,,,,2,
21915572,1,-122.46391858851663,4,$140.00,1125,2,7,97,10,10,10,10,10,10,1,0.78
21919621,52,-122.40940584001142,4,$210.00,1125,86,9,100,10,10,10,10,10,10,17,1.56
21923195,1,-122.44345797896995,2,$199.00,29,71,33,98,10,10,10,10,10,9,1,4.13
21924375,1,-122.43957417734673,1,$61.00,60,35,2,100,10,10,10,10,10,10,1,0.65
21925310,1,-122.41122377081199,2,$90.00,1125,294,28,99,10,10,10,10,10,10,1,3.09
21928146,14,-122.43861184474422,2,$55.00,1125,336,0,,,,,,,,14,
21928413,1,-122.40532016543348,2,$80.00,1125,4,3,100,10,10,10,10,9,10,1,1.27
21928442,14,-122.44011624337425,6,$175.00,1125,351,0,,,,,,,,10,
21935870,1,-122.40885595117061,3,$250.00,29,213,52,99,10,10,10,10,10,10,1,7.09
21938068,9,-122.43526991900043,6,$160.00,28,252,6,96,10,9,10,10,10,10,9,1.49
21944522,1,-122.42901155249835,2,$180.00,60,23,2,100,10,10,10,10,10,10,1,0.23
21951451,1,-122.41451879846352,7,$475.00,28,4,16,99,10,10,10,10,10,10,1,1.9
21960180,1,-122.4479241104303,2,$500.00,60,358,0,,,,,,,,1,
21964157,1,-122.39451483917425,5,$129.00,6,88,62,98,10,10,10,10,9,10,1,7.32
21966303,89,-122.42282848586682,2,$93.00,150,91,0,,,,,,,,86,
21966629,1,-122.42891937995763,4,$150.00,13,52,28,90,10,9,10,10,10,9,1,3.18
21974808,4,-122.41061700219575,2,"$1,000.00",1125,249,48,96,10,10,10,10,10,10,4,5.24
21975025,1,-122.44394892736034,8,$500.00,90,174,14,98,10,9,10,10,10,10,1,1.67
21976340,1,-122.41469199184837,4,$260.00,1125,0,48,97,10,10,9,10,9,10,1,5.69
21979517,2,-122.43929853353046,5,$550.00,30,4,12,100,10,10,10,10,10,9,1,1.59
21981639,3,-122.50434803126754,6,$167.00,1125,47,1,80,10,10,10,10,10,10,3,0.88
21985129,1,-122.41344545513911,3,$85.00,14,169,0,,,,,,,,1,
21997273,1,-122.45048426387262,1,$100.00,6,0,11,94,10,10,10,10,10,9,1,1.69
21999656,2,-122.40804916868693,12,$400.00,28,10,13,98,10,9,10,10,10,10,2,2.17
22002809,4,-122.46198059486244,2,$65.00,29,62,4,100,10,10,10,10,10,10,4,4
22003066,2,-122.40641870895233,6,$500.00,29,221,18,99,10,10,10,10,9,10,2,2.62
22011446,130,-122.41178091079168,4,$229.00,1125,308,3,100,10,10,10,10,10,10,8,0.82
22015376,2,-122.43414174156716,5,$300.00,21,0,7,100,10,10,10,10,10,10,2,0.77
22015435,1,-122.42915528016239,4,$220.00,90,155,7,97,10,10,10,10,10,9,1,1.3
22016476,1,-122.41937621173577,3,$95.00,1125,198,3,93,10,9,10,10,9,9,1,0.51
22016717,89,-122.42399211881272,3,$114.00,150,112,0,,,,,,,,86,
22022641,1,-122.42535352649223,2,$140.00,1125,179,0,,,,,,,,1,
22033453,6,-122.43838083555202,4,$400.00,60,358,2,100,10,10,10,10,10,9,2,0.25
22047367,89,-122.41499140158997,2,$79.00,1125,115,0,,,,,,,,86,
22048292,89,-122.41125099430393,2,$78.00,1125,62,1,60,10,10,10,10,6,8,86,0.48
22048364,1,-122.41516040955794,1,$159.00,8,31,3,100,10,10,10,10,10,10,1,0.32
22051081,1,-122.40703532266735,3,$95.00,45,365,0,,,,,,,,1,
22061342,1,-122.42243333256788,6,$200.00,1125,89,0,,,,,,,,1,
22066724,1,-122.42330402937317,7,$479.00,1125,0,3,73,7,7,7,7,9,7,1,0.35
22067613,1,-122.44300249062069,2,$225.00,90,365,0,,,,,,,,1,
22068547,1,-122.4550960494189,2,$86.00,1125,179,0,,,,,,,,1,
22080836,1,-122.4651342160623,2,$80.00,120,306,1,60,6,8,10,8,8,6,1,1
22088324,4,-122.43936591883384,3,$250.00,30,246,0,,,,,,,,4,
22104228,1,-122.41901407886562,1,$89.00,90,293,40,96,10,10,10,10,10,10,1,4.41
22104756,4,-122.41740006438334,2,$88.00,180,345,2,50,8,8,10,5,10,6,4,0.39
22106740,11,-122.40598458234913,1,$70.00,150,179,0,,,,,,,,6,
22108513,1,-122.46355115101977,8,$339.00,29,27,46,96,10,10,10,10,9,9,1,5
22123424,355,-122.40715865829512,4,$175.00,1125,260,2,100,10,10,10,10,10,10,156,0.31
22123663,355,-122.427980113811,4,$233.00,1125,341,0,,,,,,,,156,
22140977,6,-122.47597925676966,11,$350.00,1125,21,11,98,10,10,10,10,10,10,5,1.63
22147017,3,-122.44863121066689,6,$350.00,14,267,3,93,10,10,9,10,10,9,2,0.65
22147765,355,-122.42142618926715,4,$188.00,1125,365,0,,,,,,,,156,
22148198,355,-122.40584442087237,4,$184.00,1125,365,0,,,,,,,,156,
22149270,355,-122.40752631547116,2,$159.00,1125,355,0,,,,,,,,156,
22149796,355,-122.42262593634295,2,$201.00,1125,351,0,,,,,,,,156,
22151304,3,-122.43213177643561,2,$69.00,23,40,27,88,8,9,9,10,10,9,3,4.01
22163431,2,-122.4101706344187,4,$200.00,1125,332,9,80,9,9,8,8,8,8,2,1.13
22171639,4,-122.42329260396409,2,$110.00,45,158,0,,,,,,,,4,
22178186,1,-122.41430765470301,2,$180.00,29,2,1,100,10,10,10,10,10,10,1,1
22189205,2,-122.4474994563023,4,$200.00,1125,70,0,,,,,,,,2,
22190418,9,-122.44026976619384,1,$80.00,1124,342,24,99,10,10,10,10,10,10,4,2.85
22191252,1,-122.41521185424718,8,$590.00,27,95,1,100,10,10,10,10,10,10,1,0.81
22191539,1,-122.50866836908844,3,$160.00,1125,0,8,100,10,10,10,10,10,10,1,0.95
22193833,2,-122.44871495626508,7,$350.00,1125,53,1,100,10,10,10,10,10,10,2,0.3
22193996,1,-122.44924366460324,2,$95.00,5,55,67,100,10,10,10,10,10,10,1,7.85
22206596,1,-122.39954862565469,2,$499.00,29,11,7,100,10,10,10,10,10,10,1,1.25
22207774,130,-122.41314298420579,4,$229.00,1125,308,1,100,10,10,10,10,10,10,8,0.28
22208070,130,-122.41209879160206,4,$229.00,1125,312,4,100,10,10,9,10,10,9,8,1.07
22208187,130,-122.41344194470307,4,$229.00,1125,310,4,100,10,10,10,10,10,9,8,0.77
22214202,1,-122.41856610009656,2,$115.00,10,44,52,97,10,10,10,10,10,9,1,8.13
22217311,1,-122.4571234561568,6,$255.00,29,67,9,96,9,10,10,10,9,9,1,1.27
22227463,2,-122.4140065253364,4,$315.00,15,0,3,100,10,10,10,10,9,9,2,0.35
22229654,1,-122.50143307955791,4,$102.00,1125,50,50,98,10,10,10,10,9,9,1,6.82
22230201,1,-122.42536623135598,1,$90.00,1125,29,28,100,10,10,10,10,10,10,1,3.56
22232165,47,-122.42845227569097,2,$118.00,1125,312,0,,,,,,,,42,
22250004,1,-122.43024525000354,2,$259.00,29,49,43,99,10,10,10,10,10,9,1,5.08
22263518,22,-122.43864763250573,4,$160.00,1125,255,0,,,,,,,,21,
22265031,22,-122.46286087473615,2,$90.00,1125,124,1,100,10,10,10,10,8,10,21,0.14
22265538,1,-122.41541191065782,6,$175.00,10,293,2,100,10,10,10,10,8,10,1,2
22266801,14,-122.41005050697926,4,$120.00,1125,259,0,,,,,,,,10,
22268114,1,-122.39527418245063,4,$355.00,30,0,5,96,9,9,10,10,9,10,1,0.6
22277743,4,-122.41110176251394,6,"$1,000.00",90,80,7,97,10,10,10,9,10,9,4,3.09
22277766,1,-122.43938722276349,2,$200.00,1125,182,10,91,10,10,10,9,8,9,1,1.72
22278228,1,-122.39636609427133,4,$265.00,29,40,12,88,9,9,9,9,10,9,1,1.4
22282434,1,-122.46101881093595,2,$100.00,30,96,28,97,10,10,10,10,10,10,1,3.89
22294262,2,-122.4018362728162,4,$250.00,1125,89,0,,,,,,,,1,
22294597,1,-122.39759675775213,3,$80.00,1125,89,0,,,,,,,,1,
22296093,13,-122.46112084850544,2,$63.00,1125,277,0,,,,,,,,6,
22296588,5,-122.47288850502969,1,$45.00,1125,56,1,40,6,4,4,4,6,4,5,0.77
22296862,1,-122.40176343130385,4,$199.00,29,63,16,84,9,8,10,9,8,8,1,1.92
22306054,355,-122.43867851401124,3,$167.00,1125,360,1,100,10,10,10,10,10,10,156,0.14
22307565,1,-122.4372156832916,2,$199.00,365,162,4,100,10,10,10,10,10,10,1,0.48
22308639,2,-122.40064962144119,8,$425.00,40,45,20,97,10,10,10,10,10,10,2,2.33
22309220,3,-122.43635166051087,2,$100.00,14,65,27,98,10,10,10,10,10,10,3,4.71
22310307,24,-122.44915506946371,2,$50.00,24,238,24,96,10,9,10,10,10,9,23,3.38
22323114,112,-122.41170040785595,4,$240.00,1125,213,0,,,,,,,,18,
22325337,2,-122.41401970454686,2,$88.00,1125,144,44,93,10,9,10,10,9,9,2,5.28
22326289,5,-122.47323867450504,1,$45.00,1125,92,1,100,8,6,10,6,10,10,5,0.3
22328157,2,-122.44126080054072,4,$299.00,9,29,6,97,10,10,10,10,10,10,2,0.75
22340219,2,-122.4252492688751,2,$200.00,29,58,77,98,10,10,10,10,10,10,2,8.99
22342735,1,-122.39460662180451,6,$425.00,1000,30,8,95,10,10,10,10,10,10,1,1.49
22355943,2,-122.41301575628201,2,$80.00,180,308,1,80,10,8,10,8,10,10,1,0.35
22357775,1,-122.43444063604129,5,$250.00,1124,0,19,100,10,10,10,10,10,9,1,3.54
22373160,22,-122.44680687719713,2,$87.00,1125,273,2,100,10,9,10,10,10,10,21,0.44
22373631,22,-122.43230073869539,5,$140.00,1125,250,0,,,,,,,,21,
22375226,1,-122.43313777217625,4,$450.00,29,27,14,100,10,10,10,10,10,9,1,1.74
22376065,2,-122.41312919194476,4,$500.00,4,0,0,,,,,,,,2,
22376107,8,-122.43917685513708,5,$225.00,1125,81,0,,,,,,,,2,
22377109,1,-122.42507404503769,4,$175.00,1,0,15,97,10,10,10,10,10,10,1,1.83
22378055,2,-122.39471911735276,4,$265.00,14,94,37,100,10,10,10,10,10,10,1,4.87
22378695,1,-122.42321508281279,7,$295.00,60,56,20,100,10,10,10,10,10,10,1,2.48
22384929,11,-122.42536974458957,2,$150.00,1125,346,0,,,,,,,,10,
22388111,1,-122.41436289269708,2,$125.00,15,54,26,97,10,9,10,10,10,9,1,3.11
22388131,1,-122.3923813173394,2,$100.00,45,23,20,100,10,10,10,10,9,10,1,2.79
22396454,41,-122.42146984950274,2,$155.00,1125,343,2,100,10,10,10,10,10,10,31,0.28
22396902,1,-122.43348451904338,2,$75.00,7,51,56,96,10,9,10,10,10,10,1,6.97
22399541,1,-122.4324216632664,1,$60.00,60,281,0,,,,,,,,1,
22402266,3,-122.48849885618755,6,$199.00,1125,88,17,95,10,10,10,9,9,9,1,2.02
22403752,2,-122.47228847520336,2,$110.00,120,333,1,80,10,8,10,10,10,10,1,0.34
22410367,12,-122.43261420217051,4,$131.00,1125,340,0,,,,,,,,12,
22410401,4,-122.42408332280763,4,$100.00,45,90,1,60,8,8,10,10,8,8,4,0.5
22430481,3,-122.49693031789005,2,$135.00,14,52,33,98,10,10,10,10,9,10,3,4.23
22433330,1,-122.43757929501535,3,$595.00,28,2,23,99,10,10,10,10,10,10,1,3.18
22433866,1,-122.43563187122207,4,$110.00,29,64,37,100,10,10,10,10,10,10,1,4.91
22435235,2,-122.43386286245298,8,$485.00,1125,0,0,,,,,,,,1,
22435673,32,-122.41924742484434,8,$464.00,1125,89,0,,,,,,,,32,
22439992,2,-122.50120286601036,4,$138.00,365,80,29,94,10,10,10,10,9,10,2,3.97
22452250,1,-122.43055156173789,9,$425.00,1125,65,34,91,9,9,10,10,10,9,1,4.29
22453044,89,-122.41444498027792,2,$76.00,1125,167,0,,,,,,,,86,
22468462,3,-122.45156756179935,1,$50.00,29,167,15,96,10,10,10,10,9,10,3,2.05
22468877,22,-122.42767216384966,4,$105.00,1125,251,0,,,,,,,,21,
22469468,1,-122.40369966460881,2,$130.00,20,273,55,99,10,10,10,10,9,10,1,7.08
22478127,4,-122.48923245187844,4,$159.00,29,286,52,98,10,10,10,10,9,10,4,6.81
22481565,62,-122.40898671997664,3,$140.00,1125,88,0,,,,,,,,59,
22487945,4,-122.48984004922794,2,$74.00,29,307,42,99,10,10,10,10,10,10,4,5.23
22495406,2,-122.43001124805248,2,$85.00,1125,0,12,100,10,10,10,10,10,10,2,1.5
22504534,355,-122.4108387823371,4,$180.00,1125,360,1,100,10,8,10,10,10,6,156,0.43
22505200,1,-122.39833589136165,4,$143.00,14,3,11,100,10,10,10,10,10,10,1,1.54
22507343,5,-122.44162623253375,6,$233.00,365,214,0,,,,,,,,5,
22507454,4,-122.4185011770438,4,$170.00,1124,343,1,,,,,,,,4,0.32
22508234,5,-122.44196784324882,5,$215.00,180,183,0,,,,,,,,5,
22508553,5,-122.44191115084215,10,$460.00,180,272,0,,,,,,,,5,
22512581,2,-122.42694448973063,2,$90.00,29,114,25,98,10,9,10,10,10,10,2,3.05
22515755,4,-122.45897724556274,2,$129.00,1125,11,0,,,,,,,,3,
22516793,1,-122.41616676659847,2,$69.00,1125,135,22,90,9,10,9,9,10,9,1,3.79
22525784,9,-122.44014728911218,1,$80.00,1124,342,14,100,10,10,10,10,10,10,4,1.74
22532009,1,-122.44983253754108,6,$365.00,29,319,30,95,10,10,10,10,9,9,1,4.48
22534933,4,-122.42399390724955,2,$85.00,31,68,0,,,,,,,,4,
22536998,1,-122.47668371673443,6,$230.00,1125,298,38,93,10,10,10,10,10,9,1,5.14
22546291,6,-122.44947215405283,2,$99.00,1125,351,0,,,,,,,,4,
22548614,1,-122.43329999724867,2,$100.00,14,34,57,100,10,10,10,10,10,10,1,7.15
22548650,5,-122.43266535726013,3,$199.00,120,99,2,90,9,9,10,10,10,9,1,0.66
22551762,6,-122.45053448683008,2,$92.00,1125,365,0,,,,,,,,4,
22551985,89,-122.4184757095817,2,$86.00,180,92,2,100,10,10,10,10,9,10,86,0.46
22553944,2,-122.43262179739543,2,$295.00,1125,349,5,100,10,10,10,10,10,9,2,0.62
22554459,1,-122.45442772266678,4,$195.00,1125,151,27,97,10,10,10,10,10,10,1,4.71
22557170,8,-122.42159290672588,1,$54.00,1125,361,1,,,,,,,,7,0.14
22563498,2,-122.42289294973344,1,$139.00,29,65,53,97,10,10,10,10,10,10,2,7.16
22565419,1,-122.39768255543352,1,$135.00,120,358,1,100,10,8,10,10,10,10,1,0.19
22567198,22,-122.42822663703011,2,"$3,050.00",1125,266,1,80,10,10,10,10,10,10,21,0.16
22568177,9,-122.4735349941015,9,$350.00,28,53,14,88,9,10,10,9,10,9,2,2.4
22569289,3,-122.42722190626817,6,$480.00,7,128,0,,,,,,,,3,
22570708,3,-122.43039633004253,4,$219.00,30,236,2,90,9,10,10,10,10,10,3,0.3
22571772,5,-122.47797745209715,6,$200.00,1125,342,0,,,,,,,,5,
22572922,1,-122.44550708750621,2,$180.00,1125,0,0,,,,,,,,1,
22575652,1,-122.45111862492162,2,$115.00,14,126,68,100,10,10,10,10,10,10,1,10.2
22577863,10,-122.47302264250855,2,$65.00,180,164,2,90,9,9,10,9,9,9,9,0.46
22581115,1,-122.41979720416167,6,$357.00,1125,2,29,99,10,10,10,10,9,10,1,3.66
22582798,62,-122.40790731609663,3,$140.00,1125,35,0,,,,,,,,59,
22584376,112,-122.42956047176104,2,$232.00,1125,251,0,,,,,,,,27,
22584903,2,-122.46853809405982,2,$110.00,15,234,48,98,10,10,10,10,10,9,2,5.98
22586319,4,-122.4082638348663,3,$67.00,29,48,78,91,9,9,10,10,9,9,4,9.75
22592721,10,-122.47096024210657,6,$150.00,90,157,1,100,8,10,10,10,10,10,9,0.16
22597536,89,-122.41498843677532,2,$87.00,150,153,0,,,,,,,,86,
22601496,3,-122.50922269438999,2,$89.00,180,97,14,98,10,10,10,10,10,10,3,2.5
22603366,2,-122.3978635031163,2,$90.00,1125,348,8,98,10,9,10,10,9,10,1,1.67
22608611,1,-122.42654980705956,2,$129.00,25,34,15,99,10,10,10,10,10,10,1,6.62
22609372,22,-122.4430023788723,4,$105.00,1125,34,1,80,10,4,10,10,8,8,21,0.3
22615137,2,-122.42542437369512,4,$290.00,90,31,17,100,10,10,10,10,10,10,2,2.38
22619139,1,-122.43806377630993,2,$115.00,6,37,52,98,10,10,10,10,9,10,1,6.75
22626810,41,-122.42246024089813,2,$120.00,1125,221,1,100,8,8,8,8,8,10,31,1
22630205,3,-122.41120660868842,6,$350.00,31,337,0,,,,,,,,2,
22636987,1,-122.43124322038226,2,$78.00,1124,14,12,100,10,10,10,10,10,10,1,2.65
22638626,2,-122.43585247527194,5,$250.00,1125,139,0,,,,,,,,2,
22638675,3,-122.4029681295351,4,$206.00,21,63,18,97,10,10,10,10,9,9,3,3.16
22640273,1,-122.43842694035266,8,$260.00,75,23,1,100,10,10,10,10,10,10,1,0.55
22646534,1,-122.43813109611158,1,$68.00,365,89,0,,,,,,,,1,
22650034,3,-122.39124216239088,5,$160.00,90,191,0,,,,,,,,1,
22652071,22,-122.44299885179119,5,$115.00,1125,25,0,,,,,,,,21,
22653093,89,-122.41636409968709,2,$86.00,1125,83,1,100,10,10,10,10,8,10,86,0.2
22653273,1,-122.44424323747764,2,$100.00,14,0,6,100,10,10,10,10,9,10,1,0.86
22653727,1,-122.4409281514728,6,$600.00,29,68,0,,,,,,,,1,
22655239,47,-122.4230198173402,4,$211.00,1125,260,2,90,10,7,10,9,10,7,42,0.6
22655491,1,-122.44812236940385,2,$60.00,14,0,7,93,9,8,10,10,10,9,1,0.96
22656065,89,-122.4144809061445,2,$81.00,150,164,3,60,7,9,9,6,4,5,86,0.9
22662336,10,-122.4727993563873,2,$58.00,90,157,1,80,8,8,10,10,10,10,9,0.81
22665446,1,-122.41308234303679,7,$450.00,1124,4,8,98,10,10,10,10,10,10,1,1.07
22668601,62,-122.42241053001021,3,$134.00,1125,19,0,,,,,,,,59,
22668931,62,-122.42349413216137,3,$130.00,1125,88,0,,,,,,,,59,
22669291,62,-122.42205691572184,3,$130.00,1125,66,0,,,,,,,,59,
22670785,62,-122.40864967861025,3,$136.00,1125,88,0,,,,,,,,59,
22671524,62,-122.40820409518598,3,$136.00,1125,74,0,,,,,,,,59,
22676805,4,-122.4450292148997,2,$87.00,1125,238,0,,,,,,,,4,
22690547,2,-122.48127846821063,2,$79.00,1125,338,12,97,10,10,10,10,9,10,2,1.62
22690820,89,-122.41496883261439,2,$82.00,1125,153,0,,,,,,,,86,
22698911,11,-122.38933624804255,2,$138.00,1125,251,0,,,,,,,,10,
22700394,1,-122.43863429425147,2,$200.00,7,19,2,100,10,10,10,10,10,10,1,0.32
22702846,89,-122.4150472670524,2,$86.00,150,165,1,100,10,10,10,10,8,10,86,0.7
22704895,6,-122.45050023040204,2,$99.00,1125,179,2,80,8,8,9,9,7,8,4,0.44
22705767,2,-122.40929922517081,2,$150.00,30,120,12,98,10,10,10,10,10,10,2,1.57
22706387,2,-122.42226383595313,2,$140.00,360,85,20,95,10,10,10,10,9,9,1,3.87
22706971,1,-122.39461552192923,2,"$2,010.00",1125,81,0,,,,,,,,1,
22715454,1,-122.50244822002905,6,$699.00,30,157,36,96,10,10,10,10,9,9,1,4.68
22715518,3,-122.43156232401165,2,$71.00,21,1,14,94,9,10,10,10,10,10,3,4.52
22718099,1,-122.49857338781824,2,$130.00,21,289,46,98,10,10,10,10,9,10,1,5.97
22729976,1,-122.46141646477473,2,$120.00,7,0,0,,,,,,,,1,
22737945,4,-122.42321970477713,2,$109.00,31,335,2,100,10,9,10,10,10,10,4,0.86
22740686,3,-122.43095442835656,1,$71.00,21,35,31,92,9,10,10,10,10,10,3,4.65
22745680,1,-122.4490038000068,8,$400.00,14,80,1,100,10,10,10,10,10,8,1,1
22750647,2,-122.42136604106095,4,$800.00,180,35,1,100,10,10,10,10,10,8,1,1
22752011,1,-122.40866100104748,6,$350.00,7,0,1,80,10,10,6,8,10,10,1,0.16
22753772,2,-122.40189969220638,8,$425.00,45,45,25,100,10,10,10,10,10,10,2,3.19
22754156,1,-122.40236633217121,4,$300.00,25,0,0,,,,,,,,1,
22755070,62,-122.40823854676054,3,$140.00,1125,66,0,,,,,,,,59,
22755420,1,-122.41590506339935,4,$275.00,14,0,0,,,,,,,,1,
22760692,2,-122.50434948334195,2,$120.00,1125,0,10,94,10,9,10,10,9,9,2,3.9
22764131,2,-122.4412969584873,6,$449.00,14,29,14,100,10,10,10,10,10,10,2,2.43
22768632,1,-122.44778581444832,2,$100.00,1125,235,0,,,,,,,,1,
22770155,1,-122.4451241457852,2,$150.00,21,198,21,99,10,10,10,10,10,10,1,3.56
22770472,4,-122.46188267549887,4,$80.00,29,55,4,100,10,10,10,10,10,10,4,4
22773184,89,-122.4149823349994,2,$87.00,1125,173,0,,,,,,,,86,
22774093,2,-122.42133226775547,2,$249.00,7,14,0,,,,,,,,2,
22792806,22,-122.43549473617766,2,$89.00,1125,173,1,100,10,10,8,10,10,10,21,0.21
22793002,22,-122.5093590610729,3,$108.00,1125,342,0,,,,,,,,21,
22793232,22,-122.40798008273241,6,$165.00,1125,176,1,60,6,6,8,4,10,8,21,1
22796326,2,-122.43653566365955,4,$500.00,1125,343,1,,,,,,,,2,
22800066,1,-122.43156285832879,2,$110.00,90,313,3,100,9,10,10,10,10,10,1,0.71
22812395,1,-122.47126728828574,4,$158.00,7,134,11,98,10,10,10,10,9,9,1,4.07
22814663,1,-122.44879543341307,2,$130.00,7,218,34,95,10,10,10,10,9,9,1,4.68
22814781,2,-122.43698538326966,2,$95.00,1125,9,19,99,10,10,10,10,10,10,2,2.85
22815676,89,-122.42445100875183,3,$114.00,1125,89,0,,,,,,,,86,
22817022,14,-122.43979414942457,1,$50.00,1125,274,2,70,6,8,10,9,9,9,14,0.3
22826843,1,-122.46301343634556,2,$150.00,6,87,0,,,,,,,,1,
22827448,1,-122.43297293262546,4,$495.00,7,2,5,100,10,10,10,10,10,10,1,0.87
22827539,2,-122.4380657982611,4,$250.00,300,267,0,,,,,,,,2,
22829352,2,-122.40999743004868,2,$60.00,120,115,1,80,10,10,10,10,10,8,1,1
22831677,1,-122.3907474125321,2,"$4,500.00",1125,11,0,,,,,,,,1,
22834388,2,-122.42452324245623,2,$56.00,7,0,0,,,,,,,,2,
22844505,41,-122.43128267686183,2,$124.00,1125,0,0,,,,,,,,31,
22846194,1,-122.42079255465907,2,$140.00,7,1,15,99,10,9,10,10,10,10,1,2.36
22847509,5,-122.3716454359831,2,$75.00,30,359,4,100,10,10,10,10,10,10,4,0.52
22848263,1,-122.39437611197516,5,$163.00,1125,294,1,100,10,10,8,10,10,6,1,1
22852845,1,-122.43484938429957,6,$300.00,1125,10,12,98,10,10,10,10,10,9,1,2.45
22866082,355,-122.42678979368135,9,$333.00,1125,307,2,100,10,10,10,10,9,10,156,0.37
22866146,355,-122.42745825215366,8,$333.00,1125,316,0,,,,,,,,156,
22866228,355,-122.42871442546962,8,$333.00,1125,343,2,100,10,10,10,10,9,9,156,0.32
22866255,5,-122.47441350915179,1,$48.00,1125,281,1,40,2,8,8,8,10,4,5,0.81
22886185,18,-122.42514462042918,2,$110.00,1125,343,0,,,,,,,,11,
22886882,1,-122.3958697682851,4,$110.00,29,136,40,93,10,9,10,10,9,9,1,5.38
22887918,1,-122.47174084663463,8,$800.00,14,166,1,100,10,10,10,10,10,10,1,1
22903941,32,-122.41565356151443,4,$275.00,1125,91,0,,,,,,,,32,
22904891,3,-122.40696471967284,2,$120.00,60,1,3,100,10,10,10,10,10,10,1,1.03
22906854,89,-122.41843237676976,2,$85.00,180,156,1,100,10,10,10,10,10,10,86,0.21
22908076,3,-122.41230216785446,2,$269.00,1125,352,9,98,10,10,10,10,10,10,3,1.48
22908078,3,-122.4121620319459,2,$299.00,1125,355,6,100,10,10,10,10,10,9,3,0.89
22908079,3,-122.41211093910421,2,$289.00,1125,349,2,80,9,8,10,10,10,9,3,0.3
22908548,89,-122.41673474318642,2,$85.00,180,105,1,100,10,10,10,10,10,10,86,0.2
22926606,1,-122.43428521682992,4,$300.00,27,73,9,98,10,10,10,10,10,9,1,1.59
22928884,1,-122.41834666473822,2,$139.00,180,126,1,100,10,10,10,10,10,10,1,0.61
22943630,1,-122.41387888745996,4,$240.00,29,2,13,98,10,10,10,10,10,10,1,1.83
22944449,355,-122.39963300342043,2,$90.00,1125,260,0,,,,,,,,156,
22944965,47,-122.43950804285798,4,$170.00,1125,365,2,100,10,9,10,10,10,10,42,0.34
